CANTON_FINAL,CANTON_DEF,CURSO,CURSO_NORMALIZADO,CONVOCATORIA,AÑO,SEXO_FINAL,SEXO_NORMALIZADO,EDAD,EDAD_CLASIFICADA,BENEFICIARIO,CERTIFICADO,DESERCION,INTERMITENTE,EDICION,__HOJA_ORIGEN__,__FECHA_ETL__,__FILAS_ETL__
Montes de Oca,Montes de Oca,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Goicoechea,Goicoechea,admision,admision,2.0,2025,Masculino,Masculino,16,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
El Guarco,El Guarco,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Goicoechea,Goicoechea,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Goicoechea,Goicoechea,admision,admision,2.0,2025,Masculino,Masculino,18,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Goicoechea,Goicoechea,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Goicoechea,Goicoechea,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Montes de Oca,Montes de Oca,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Montes de Oca,Montes de Oca,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Garabito,Garabito,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Puriscal,Puriscal,admision,admision,2.0,2025,Masculino,Masculino,18,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Paraíso,Paraíso,admision,admision,2.0,2025,Masculino,Masculino,16,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Paraíso,Paraíso,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Paraíso,Paraíso,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Tibás,Tibás,admision,admision,2.0,2025,Masculino,Masculino,16,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Goicoechea,Goicoechea,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Goicoechea,Goicoechea,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Tibás,Tibás,admision,admision,2.0,2025,Femenino,Femenino,20,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Masculino,Masculino,19,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Masculino,Masculino,19,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Paraíso,Paraíso,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Vázquez de Coronado,Vázquez de Coronado,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Paraíso,Paraíso,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Paraíso,Paraíso,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Paraíso,Paraíso,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Montes de Oca,Montes de Oca,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Sin dato,Sin dato,admision,admision,2.0,2025,Femenino,Femenino,20+,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Sarapiquí,Sarapiquí,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
La Unión,La Unión,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Paraíso,Paraíso,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Paraíso,Paraíso,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Moravia,Moravia,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Puriscal,Puriscal,admision,admision,2.0,2025,Masculino,Masculino,18,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Dota,Dota,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Puriscal,Puriscal,admision,admision,2.0,2025,Masculino,Masculino,18,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Mora,Mora,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Mora,Mora,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Puriscal,Puriscal,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Masculino,Masculino,18,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Mora,Mora,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Paraíso,Paraíso,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Curridabat,Curridabat,admision,admision,2.0,2025,Masculino,Masculino,19,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Masculino,Masculino,18,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
La Unión,La Unión,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Corredores,Corredores,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Alvarado,Alvarado,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Sin dato,Sin dato,admision,admision,2.0,2025,Femenino,Femenino,20+,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Goicoechea,Goicoechea,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Goicoechea,Goicoechea,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Corredores,Corredores,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Goicoechea,Goicoechea,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Puriscal,Puriscal,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Liberia,Liberia,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
El Guarco,El Guarco,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Paraíso,Paraíso,admision,admision,2.0,2025,Masculino,Masculino,16,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Puriscal,Puriscal,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Paraíso,Paraíso,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Masculino,Masculino,16,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Puriscal,Puriscal,admision,admision,2.0,2025,Masculino,Masculino,18,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Aserrí,Aserrí,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Paraíso,Paraíso,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Paraíso,Paraíso,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Alajuela,Alajuela,admision,admision,2.0,2025,Femenino,Femenino,19,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Pérez Zeledón,Pérez Zeledón,admision,admision,2.0,2025,Femenino,Femenino,19,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Puriscal,Puriscal,admision,admision,2.0,2025,Masculino,Masculino,18,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Mora,Mora,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Masculino,Masculino,16,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,0,0,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Liberia,Liberia,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Masculino,Masculino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,admision,admision,2.0,2025,Masculino,Masculino,18,Sin dato,1,0,1,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Masculino,Masculino,16,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Coto Brus,Coto Brus,admision,admision,2.0,2025,Masculino,Masculino,19,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,admision,admision,2.0,2025,Femenino,Femenino,16,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Corredores,Corredores,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Femenino,Femenino,18,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
San José,San José,admision,admision,2.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Grecia,Grecia,admision,admision,2.0,2025,Femenino,Femenino,20,Sin dato,1,1,0,0,admision-2-2025,mayo2026v4,2026-05-22 14:17:58,12684
Cartago,Cartago,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,21,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,18,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Alajuelita,Alajuelita,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,18,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Alajuelita,Alajuelita,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,39,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,45,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Flores,Flores,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,50,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,46,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Heredia,Heredia,eplvmys,eplvmys,1.0,2025,Masculino,Masculino,19,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Liberia,Liberia,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,18,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Santa Bárbara,Santa Bárbara,eplvmys,eplvmys,1.0,2025,Masculino,Masculino,16,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,eplvmys,eplvmys,1.0,2025,Masculino,Masculino,18,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,40,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
San Carlos,San Carlos,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,52,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,eplvmys,eplvmys,1.0,2025,Masculino,Masculino,26,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Desamparados,Desamparados,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,41,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Mora,Mora,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Garabito,Garabito,eplvmys,eplvmys,1.0,2025,Masculino,Masculino,34,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Sin dato,Sin dato,eplvmys,eplvmys,1.0,2025,Sexo,Sexo,Sin dato,Sin dato,0,0,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Goicoechea,Goicoechea,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,18,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,22,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,31,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,eplvmys,eplvmys,1.0,2025,Masculino,Masculino,56,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,22,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,34,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,62,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Limón,Limón,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,23,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Goicoechea,Goicoechea,eplvmys,eplvmys,1.0,2025,Masculino,Masculino,18,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Pococí,Pococí,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,20,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Heredia,Heredia,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,17,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Barva,Barva,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,19,Sin dato,1,1,0,0,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Santo Domingo,Santo Domingo,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,41,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Goicoechea,Goicoechea,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,18,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
Santo Domingo,Santo Domingo,eplvmys,eplvmys,1.0,2025,Femenino,Femenino,18,Sin dato,1,0,0,1,eplvmys-1-2025,mayo2026v4,2026-05-22 14:17:58,12684
